Error,Step,Solution,Time
1.000000E-04,28530,29,1323
1.000000E-04,28540,29,1327
1.000000E-04,28550,29,1377
1.000000E-04,28560,29,1372
1.000000E-04,28570,29,1342
1.000000E-04,28580,29,1327
1.000000E-04,28590,29,1326
1.000000E-04,28600,29,1323
1.000000E-04,28610,29,1349
1.000000E-04,28620,29,1338
1.000000E-04,28630,29,1382
1.000000E-04,28640,29,1370
1.000000E-04,28650,29,1320
1.000000E-04,28660,29,1327
1.000000E-04,28670,29,1328
1.000000E-04,28680,29,1330
1.000000E-04,28690,29,1335
1.000000E-04,28700,29,1326
1.000000E-04,28710,29,1401
1.000000E-04,28720,29,1358
1.000000E-04,28730,29,1331
1.000000E-04,28740,29,1338
1.000000E-04,28750,29,1335
1.000000E-04,28760,29,1378
1.000000E-04,28770,29,1392
1.000000E-04,28780,29,1350
1.000000E-04,28790,29,1360
1.000000E-04,28800,29,1313
1.000000E-04,28810,29,1334
1.000000E-04,28820,29,1357
1.000000E-04,28830,29,1336
1.000000E-04,28840,29,1337
1.000000E-04,28850,29,1339
1.000000E-04,28860,29,1337
1.000000E-04,28870,29,1346
1.000000E-04,28880,29,1334
1.000000E-04,28890,29,1351
1.000000E-04,28900,29,1381
1.000000E-04,28910,29,1374
1.000000E-04,28920,29,1347
1.000000E-04,28930,29,1338
1.000000E-04,28940,29,1346
1.000000E-04,28950,29,1357
1.000000E-04,28960,29,1403
1.000000E-04,28970,29,1378
1.000000E-04,28980,29,1352
1.000000E-04,28990,29,1359
1.000000E-04,29000,29,1347
1.000000E-04,29010,29,1349
1.000000E-04,29020,29,1350
1.000000E-04,29030,29,1348
1.000000E-04,29040,29,1381
1.000000E-04,29050,29,1409
1.000000E-04,29060,29,1366
1.000000E-04,29070,29,1344
1.000000E-04,29080,29,1390
1.000000E-04,29090,29,1394
1.000000E-04,29100,29,1339
1.000000E-04,29110,29,1367
1.000000E-04,29120,29,1353
1.000000E-04,29130,29,1443
1.000000E-04,29140,29,1398
1.000000E-04,29150,29,1372
1.000000E-04,29160,29,1356
1.000000E-04,29170,29,1356
1.000000E-04,29180,29,1344
1.000000E-04,29190,29,1363
1.000000E-04,29200,29,1352
1.000000E-04,29210,29,1357
1.000000E-04,29220,29,1359
1.000000E-04,29230,29,1380
1.000000E-04,29240,29,1355
1.000000E-04,29250,29,1370
1.000000E-04,29260,29,1356
1.000000E-04,29270,29,1363
1.000000E-04,29280,29,1358
1.000000E-04,29290,29,1354
1.000000E-04,29300,29,1358
1.000000E-04,29310,29,1362
1.000000E-04,29320,29,1372
1.000000E-04,29330,29,1362
1.000000E-04,29340,29,1362
1.000000E-04,29350,29,1362
1.000000E-04,29360,29,1385
1.000000E-04,29370,29,1376
1.000000E-04,29380,29,1373
1.000000E-04,29390,29,1362
1.000000E-04,29400,29,1426
1.000000E-04,29410,29,1412
1.000000E-04,29420,29,1370
1.000000E-04,29430,29,1366
1.000000E-04,29440,29,1374
1.000000E-04,29450,29,1427
1.000000E-04,29460,29,1407
1.000000E-04,29470,29,1367
1.000000E-04,29480,29,1373
1.000000E-04,29490,29,1381
1.000000E-04,29500,29,1383
1.000000E-04,29510,29,1349
1.000000E-04,29520,29,1387
1.000000E-04,29530,29,1397
1.000000E-04,29540,29,1430
1.000000E-04,29550,29,1433
1.000000E-04,29560,29,1421
1.000000E-04,29570,29,1414
1.000000E-04,29580,29,1388
1.000000E-04,29590,29,1427
1.000000E-04,29600,29,1415
1.000000E-04,29610,29,1434
1.000000E-04,29620,29,1375
1.000000E-04,29630,29,1401
1.000000E-04,29640,29,1439
1.000000E-04,29650,29,1415
1.000000E-04,29660,29,1379
1.000000E-04,29670,29,1371
1.000000E-04,29680,29,1378
1.000000E-04,29690,29,1375
1.000000E-04,29700,29,1376
1.000000E-04,29710,29,1397
1.000000E-04,29720,29,1380
1.000000E-04,29730,29,1381
1.000000E-04,29740,29,1398
1.000000E-04,29750,29,1372
1.000000E-04,29760,29,1391
1.000000E-04,29770,29,1441
1.000000E-04,29780,29,1412
1.000000E-04,29790,29,1383
1.000000E-04,29800,29,1382
1.000000E-04,29810,29,1375
1.000000E-04,29820,29,1380
1.000000E-04,29830,29,1374
1.000000E-04,29840,29,1376
1.000000E-04,29850,29,1383
1.000000E-04,29860,29,1398
1.000000E-04,29870,29,1467
1.000000E-04,29880,29,1444
1.000000E-04,29890,29,1447
1.000000E-04,29900,29,1440
1.000000E-04,29910,29,1451
1.000000E-04,29920,29,1431
1.000000E-04,29930,29,1389
1.000000E-04,29940,29,1383
1.000000E-04,29950,29,1411
1.000000E-04,29960,29,1442
1.000000E-04,29970,29,1391
1.000000E-04,29980,29,1391
1.000000E-04,29990,29,1399
1.000000E-04,30000,29,1392
1.000000E-04,30010,29,1387
1.000000E-04,30020,29,1388
1.000000E-04,30030,29,1385
1.000000E-04,30040,29,1408
1.000000E-04,30050,29,1392
1.000000E-04,30060,29,1392
1.000000E-04,30070,29,1398
1.000000E-04,30080,29,1412
1.000000E-04,30090,29,1399
1.000000E-04,30100,29,1392
1.000000E-04,30110,29,1398
1.000000E-04,30120,29,1395
1.000000E-04,30130,29,1395
1.000000E-04,30140,29,1399
1.000000E-04,30150,29,1395
1.000000E-04,30160,29,1393
1.000000E-04,30170,29,1414
1.000000E-04,30180,29,1401
1.000000E-04,30190,29,1455
1.000000E-04,30200,29,1427
1.000000E-04,30210,29,1406
1.000000E-04,30220,29,1393
1.000000E-04,30230,29,1405
1.000000E-04,30240,29,1418
1.000000E-04,30250,29,1401
1.000000E-04,30260,29,1398
1.000000E-04,30270,29,1427
1.000000E-04,30280,29,1401
1.000000E-04,30290,29,1423
1.000000E-04,30300,29,1471
1.000000E-04,30310,29,1410
1.000000E-04,30320,29,1404
1.000000E-04,30330,29,1394
1.000000E-04,30340,29,1402
1.000000E-04,30350,29,1393
1.000000E-04,30360,29,1390
1.000000E-04,30370,29,1458
1.000000E-04,30380,29,1460
1.000000E-04,30390,29,1406
1.000000E-04,30400,29,1411
1.000000E-04,30410,29,1408
1.000000E-04,30420,29,1418
1.000000E-04,30430,29,1415
1.000000E-04,30440,29,1406
1.000000E-04,30450,29,1415
1.000000E-04,30460,29,1471
1.000000E-04,30470,29,1459
1.000000E-04,30480,29,1413
1.000000E-04,30490,29,1400
1.000000E-04,30500,29,1394
1.000000E-04,30510,29,1406
1.000000E-04,30520,29,1414
1.000000E-04,30530,29,1408
1.000000E-04,30540,29,1438
1.000000E-04,30550,29,1515
1.000000E-04,30560,29,1439
1.000000E-04,30570,29,1416
1.000000E-04,30580,29,1428
1.000000E-04,30590,29,1473
1.000000E-04,30600,29,1426
1.000000E-04,30610,29,1423
1.000000E-04,30620,29,1403
1.000000E-04,30630,29,1420
1.000000E-04,30640,29,1420
1.000000E-04,30650,29,1426
1.000000E-04,30660,29,1432
1.000000E-04,30670,29,1419
1.000000E-04,30680,29,1421
1.000000E-04,30690,29,1422
1.000000E-04,30700,29,1414
1.000000E-04,30710,29,1474
1.000000E-04,30720,29,1467
1.000000E-04,30730,29,1428
1.000000E-04,30740,29,1426
1.000000E-04,30750,29,1481
1.000000E-04,30760,29,1492
1.000000E-04,30770,29,1423
1.000000E-04,30780,29,1423
1.000000E-04,30790,29,1469
1.000000E-04,30800,29,1430
1.000000E-04,30810,29,1407
1.000000E-04,30820,29,1414
1.000000E-04,30830,29,1501
1.000000E-04,30840,29,1451
1.000000E-04,30850,29,1430
1.000000E-04,30860,29,1422
1.000000E-04,30870,29,1429
1.000000E-04,30880,29,1474
1.000000E-04,30890,29,1491
1.000000E-04,30900,29,1447
1.000000E-04,30910,29,1430
1.000000E-04,30920,29,1428
1.000000E-04,30930,29,1441
1.000000E-04,30940,29,1440
1.000000E-04,30950,29,1432
1.000000E-04,30960,29,1439
1.000000E-04,30970,29,1436
1.000000E-04,30980,29,1430
1.000000E-04,30990,29,1439
1.000000E-04,31000,29,1435
1.000000E-04,31010,29,1432
1.000000E-04,31020,29,1432
1.000000E-04,31030,29,1438
1.000000E-04,31040,29,1432
1.000000E-04,31050,29,1436
1.000000E-04,31060,29,1437
1.000000E-04,31070,29,1437
1.000000E-04,31080,29,1443
1.000000E-04,31090,29,1463
1.000000E-04,31100,29,1446
1.000000E-04,31110,29,1507
1.000000E-04,31120,29,1505
1.000000E-04,31130,29,1456
1.000000E-04,31140,29,1448
1.000000E-04,31150,29,1467
1.000000E-04,31160,29,1447
1.000000E-04,31170,29,1445
1.000000E-04,31180,29,1441
1.000000E-04,31190,29,1473
1.000000E-04,31200,29,1425
1.000000E-04,31210,29,1441
1.000000E-04,31220,29,1455
1.000000E-04,31230,29,1444
1.000000E-04,31240,29,1448
1.000000E-04,31250,29,1450
1.000000E-04,31260,29,1518
1.000000E-04,31270,29,1487
1.000000E-04,31280,29,1444
1.000000E-04,31290,29,1507
1.000000E-04,31300,29,1512
1.000000E-04,31310,29,1456
1.000000E-04,31320,29,1446
1.000000E-04,31330,29,1523
1.000000E-04,31340,29,1468
1.000000E-04,31350,29,1450
1.000000E-04,31360,29,1460
1.000000E-04,31370,29,1445
1.000000E-04,31380,29,1457
1.000000E-04,31390,29,1459
1.000000E-04,31400,29,1448
1.000000E-04,31410,29,1470
1.000000E-04,31420,29,1451
1.000000E-04,31430,29,1454
1.000000E-04,31440,29,1501
1.000000E-04,31450,29,1517
1.000000E-04,31460,29,1467
1.000000E-04,31470,29,1474
1.000000E-04,31480,29,1457
1.000000E-04,31490,29,1449
1.000000E-04,31500,29,1464
1.000000E-04,31510,29,1472
1.000000E-04,31520,29,1470
1.000000E-04,31530,29,1456
1.000000E-04,31540,29,1470
1.000000E-04,31550,29,1456
1.000000E-04,31560,29,1457
1.000000E-04,31570,29,1463
1.000000E-04,31580,29,1463
1.000000E-04,31590,29,1465
1.000000E-04,31600,29,1459
1.000000E-04,31610,29,1463
1.000000E-04,31620,29,1469
1.000000E-04,31630,29,1489
1.000000E-04,31640,29,1490
1.000000E-04,31650,29,1461
1.000000E-04,31660,29,1484
1.000000E-04,31670,29,1466
1.000000E-04,31680,29,1470
1.000000E-04,31690,29,1456
1.000000E-04,31700,29,1483
1.000000E-04,31710,29,1478
1.000000E-04,31720,29,1475
1.000000E-04,31730,29,1473
1.000000E-04,31740,29,1470
1.000000E-04,31750,29,1509
1.000000E-04,31760,29,1493
1.000000E-04,31770,29,1503
1.000000E-04,31780,29,1477
1.000000E-04,31790,29,1484
1.000000E-04,31800,29,1497
1.000000E-04,31810,29,1492
1.000000E-04,31820,29,1507
1.000000E-04,31830,29,1485
1.000000E-04,31840,29,1487
1.000000E-04,31850,29,1507
1.000000E-04,31860,29,1481
1.000000E-04,31870,29,1471
1.000000E-04,31880,29,1502
1.000000E-04,31890,29,1474
1.000000E-04,31900,29,1479
1.000000E-04,31910,29,1494
1.000000E-04,31920,29,1478
1.000000E-04,31930,29,1477
1.000000E-04,31940,29,1477
1.000000E-04,31950,29,1482
1.000000E-04,31960,29,1482
1.000000E-04,31970,29,1479
1.000000E-04,31980,29,1548
1.000000E-04,31990,29,1498
1.000000E-04,32000,29,1478
1.000000E-04,32010,29,1488
1.000000E-04,32020,29,1495
1.000000E-04,32030,29,1478
1.000000E-04,32040,29,1491
1.000000E-04,32050,29,1549
1.000000E-04,32060,29,1533
1.000000E-04,32070,29,1479
1.000000E-04,32080,29,1513
1.000000E-04,32090,29,1500
1.000000E-04,32100,29,1484
1.000000E-04,32110,29,1477
1.000000E-04,32120,29,1496
1.000000E-04,32130,29,1514
1.000000E-04,32140,29,1491
1.000000E-04,32150,29,1514
1.000000E-04,32160,29,1497
1.000000E-04,32170,29,1493
1.000000E-04,32180,29,1513
1.000000E-04,32190,29,1490
1.000000E-04,32200,29,1490
1.000000E-04,32210,29,1489
1.000000E-04,32220,29,1489
1.000000E-04,32230,29,1491
1.000000E-04,32240,29,1516
1.000000E-04,32250,29,1499
1.000000E-04,32260,29,1513
1.000000E-04,32270,29,1505
1.000000E-04,32280,29,1493
1.000000E-04,32290,29,1471
1.000000E-04,32300,29,1507
1.000000E-04,32310,29,1549
1.000000E-04,32320,29,1534
1.000000E-04,32330,29,1510
1.000000E-04,32340,29,1501
1.000000E-04,32350,29,1531
1.000000E-04,32360,29,1498
1.000000E-04,32370,29,1517
1.000000E-04,32380,29,1509
1.000000E-04,32390,29,1489
1.000000E-04,32400,29,1506
1.000000E-04,32410,29,1495
1.000000E-04,32420,29,1505
1.000000E-04,32430,29,1502
1.000000E-04,32440,29,1520
1.000000E-04,32450,29,1491
1.000000E-04,32460,29,1514
1.000000E-04,32470,29,1516
1.000000E-04,32480,29,1520
1.000000E-04,32490,29,1512
1.000000E-04,32500,29,1507
1.000000E-04,32510,29,1509
1.000000E-04,32520,29,1507
1.000000E-04,32530,29,1508
1.000000E-04,32540,29,1510
1.000000E-04,32550,29,1502
1.000000E-04,32560,29,1519
1.000000E-04,32570,29,1510
1.000000E-04,32580,29,1505
1.000000E-04,32590,29,1513
1.000000E-04,32600,29,1589
1.000000E-04,32610,29,1526
1.000000E-04,32620,29,1523
1.000000E-04,32630,29,1506
1.000000E-04,32640,29,1518
1.000000E-04,32650,29,1537
1.000000E-04,32660,29,1592
1.000000E-04,32670,29,1548
1.000000E-04,32680,29,1521
1.000000E-04,32690,29,1534
1.000000E-04,32700,29,1512
1.000000E-04,32710,29,1517
1.000000E-04,32720,29,1516
1.000000E-04,32730,29,1586
1.000000E-04,32740,29,1576
1.000000E-04,32750,29,1515
1.000000E-04,32760,29,1526
1.000000E-04,32770,29,1539
1.000000E-04,32780,29,1515
1.000000E-04,32790,29,1525
1.000000E-04,32800,29,1515
1.000000E-04,32810,29,1547
1.000000E-04,32820,29,1537
1.000000E-04,32830,29,1518
1.000000E-04,32840,29,1527
1.000000E-04,32850,29,1543
1.000000E-04,32860,29,1584
1.000000E-04,32870,29,1530
1.000000E-04,32880,29,1527
1.000000E-04,32890,29,1534
1.000000E-04,32900,29,1525
1.000000E-04,32910,29,1530
1.000000E-04,32920,29,1560
1.000000E-04,32930,29,1563
1.000000E-04,32940,29,1525
1.000000E-04,32950,29,1523
1.000000E-04,32960,29,1544
1.000000E-04,32970,29,1537
1.000000E-04,32980,29,1532
1.000000E-04,32990,29,1598
1.000000E-04,33000,29,1525
1.000000E-04,33010,29,1532
1.000000E-04,33020,29,1539
1.000000E-04,33030,29,1537
1.000000E-04,33040,29,1540
1.000000E-04,33050,29,1546
1.000000E-04,33060,29,1523
1.000000E-04,33070,29,1530
1.000000E-04,33080,29,1527
1.000000E-04,33090,29,1534
1.000000E-04,33100,29,1536
1.000000E-04,33110,29,1527
1.000000E-04,33120,29,1539
1.000000E-04,33130,29,1532
1.000000E-04,33140,29,1576
1.000000E-04,33150,29,1545
1.000000E-04,33160,29,1548
1.000000E-04,33170,29,1536
1.000000E-04,33180,29,1545
1.000000E-04,33190,29,1548
1.000000E-04,33200,29,1536
1.000000E-04,33210,29,1543
1.000000E-04,33220,29,1564
1.000000E-04,33230,29,1549
1.000000E-04,33240,29,1541
1.000000E-04,33250,29,1541
1.000000E-04,33260,29,1534
1.000000E-04,33270,29,1550
1.000000E-04,33280,29,1555
1.000000E-04,33290,29,1552
1.000000E-04,33300,29,1566
1.000000E-04,33310,29,1561
1.000000E-04,33320,29,1637
1.000000E-04,33330,29,1597
1.000000E-04,33340,29,1549
1.000000E-04,33350,29,1571
1.000000E-04,33360,29,1609
1.000000E-04,33370,29,1591
1.000000E-04,33380,29,1558
1.000000E-04,33390,29,1521
1.000000E-04,33400,29,1542
1.000000E-04,33410,29,1549
1.000000E-04,33420,29,1567
1.000000E-04,33430,29,1542
1.000000E-04,33440,29,1515
1.000000E-04,33450,29,1548
1.000000E-04,33460,29,1570
1.000000E-04,33470,29,1551
1.000000E-04,33480,29,1581
1.000000E-04,33490,29,1562
1.000000E-04,33500,29,1551
1.000000E-04,33510,29,1551
1.000000E-04,33520,29,1532
1.000000E-04,33530,29,1551
1.000000E-04,33540,29,1558
1.000000E-04,33550,29,1563
1.000000E-04,33560,29,1551
1.000000E-04,33570,29,1551
1.000000E-04,33580,29,1555
1.000000E-04,33590,29,1553
1.000000E-04,33600,29,1553
1.000000E-04,33610,29,1578
1.000000E-04,33620,29,1573
1.000000E-04,33630,29,1566
1.000000E-04,33640,29,1574
1.000000E-04,33650,29,1563
1.000000E-04,33660,29,1571
1.000000E-04,33670,29,1564
1.000000E-04,33680,29,1568
1.000000E-04,33690,29,1557
1.000000E-04,33700,29,1575
1.000000E-04,33710,29,1560
1.000000E-04,33720,29,1562
1.000000E-04,33730,29,1560
1.000000E-04,33740,29,1569
1.000000E-04,33750,29,1564
1.000000E-04,33760,29,1559
1.000000E-04,33770,29,1562
1.000000E-04,33780,29,1573
1.000000E-04,33790,29,1555
1.000000E-04,33800,29,1581
1.000000E-04,33810,29,1639
1.000000E-04,33820,29,1583
1.000000E-04,33830,29,1564
1.000000E-04,33840,29,1568
1.000000E-04,33850,29,1564
1.000000E-04,33860,29,1570
1.000000E-04,33870,29,1579
1.000000E-04,33880,29,1574
1.000000E-04,33890,29,1569
1.000000E-04,33900,29,1573
1.000000E-04,33910,29,1572
1.000000E-04,33920,29,1580
1.000000E-04,33930,29,1610
1.000000E-04,33940,29,1635
1.000000E-04,33950,29,1561
1.000000E-04,33960,29,1607
1.000000E-04,33970,29,1643
1.000000E-04,33980,29,1573
1.000000E-04,33990,29,1576
1.000000E-04,34000,29,1583
1.000000E-04,34010,29,1580
1.000000E-04,34020,29,1577
1.000000E-04,34030,29,1584
1.000000E-04,34040,29,1573
1.000000E-04,34050,29,1571
1.000000E-04,34060,29,1574
1.000000E-04,34070,29,1610
1.000000E-04,34080,29,1651
1.000000E-04,34090,29,1580
1.000000E-04,34100,29,1600
1.000000E-04,34110,29,1588
1.000000E-04,34120,29,1587
1.000000E-04,34130,29,1590
1.000000E-04,34140,29,1590
1.000000E-04,34150,29,1580
1.000000E-04,34160,29,1600
1.000000E-04,34170,29,1586
1.000000E-04,34180,29,1595
1.000000E-04,34190,29,1580
1.000000E-04,34200,29,1583
1.000000E-04,34210,29,1584
1.000000E-04,34220,29,1585
1.000000E-04,34230,29,1586
1.000000E-04,34240,29,1593
1.000000E-04,34250,29,1554
1.000000E-04,34260,29,1591
1.000000E-04,34270,29,1605
1.000000E-04,34280,29,1610
1.000000E-04,34290,29,1591
1.000000E-04,34300,29,1604
1.000000E-04,34310,29,1693
1.000000E-04,34320,29,1630
1.000000E-04,34330,29,1579
1.000000E-04,34340,29,1580
1.000000E-04,34350,29,1600
1.000000E-04,34360,29,1588
1.000000E-04,34370,29,1598
1.000000E-04,34380,29,1605
1.000000E-04,34390,29,1606
1.000000E-04,34400,29,1601
1.000000E-04,34410,29,1602
1.000000E-04,34420,29,1594
1.000000E-04,34430,29,1600
1.000000E-04,34440,29,1614
1.000000E-04,34450,29,1592
1.000000E-04,34460,29,1598
1.000000E-04,34470,29,1595
1.000000E-04,34480,29,1579
1.000000E-04,34490,29,1605
1.000000E-04,34500,29,1607
1.000000E-04,34510,29,1595
1.000000E-04,34520,29,1605
1.000000E-04,34530,29,1596
1.000000E-04,34540,29,1617
1.000000E-04,34550,29,1612
1.000000E-04,34560,29,1609
1.000000E-04,34570,29,1582
1.000000E-04,34580,29,1613
1.000000E-04,34590,29,1627
1.000000E-04,34600,29,1688
1.000000E-04,34610,29,1660
1.000000E-04,34620,29,1605
1.000000E-04,34630,29,1600
1.000000E-04,34640,29,1607
1.000000E-04,34650,29,1601
1.000000E-04,34660,29,1617
1.000000E-04,34670,29,1612
1.000000E-04,34680,29,1624
1.000000E-04,34690,29,1601
1.000000E-04,34700,29,1597
1.000000E-04,34710,29,1578
1.000000E-04,34720,29,1622
1.000000E-04,34730,29,1583
1.000000E-04,34740,29,1656
1.000000E-04,34750,29,1670
1.000000E-04,34760,29,1631
1.000000E-04,34770,29,1613
1.000000E-04,34780,29,1611
1.000000E-04,34790,29,1608
1.000000E-04,34800,29,1611
1.000000E-04,34810,29,1616
1.000000E-04,34820,29,1612
1.000000E-04,34830,29,1612
1.000000E-04,34840,29,1615
1.000000E-04,34850,29,1618
1.000000E-04,34860,29,1616
1.000000E-04,34870,29,1622
1.000000E-04,34880,29,1623
1.000000E-04,34890,29,1612
1.000000E-04,34900,29,1614
1.000000E-04,34910,29,1659
1.000000E-04,34920,29,1617
1.000000E-04,34930,29,1648
1.000000E-04,34940,29,1618
1.000000E-04,34950,29,1625
1.000000E-04,34960,29,1623
1.000000E-04,34970,29,1614
1.000000E-04,34980,29,1616
1.000000E-04,34990,29,1642
1.000000E-04,35000,29,1634
1.000000E-04,35010,29,1619
1.000000E-04,35020,29,1638
1.000000E-04,35030,29,1638
1.000000E-04,35040,29,1709
1.000000E-04,35050,29,1682
1.000000E-04,35060,29,1629
1.000000E-04,35070,29,1628
1.000000E-04,35080,29,1627
1.000000E-04,35090,29,1619
1.000000E-04,35100,29,1635
1.000000E-04,35110,29,1628
1.000000E-04,35120,29,1624
1.000000E-04,35130,29,1639
1.000000E-04,35140,29,1632
1.000000E-04,35150,29,1639
1.000000E-04,35160,29,1631
1.000000E-04,35170,29,1625
1.000000E-04,35180,29,1629
1.000000E-04,35190,29,1626
1.000000E-04,35200,29,1630
1.000000E-04,35210,29,1638
1.000000E-04,35220,29,1685
1.000000E-04,35230,29,1706
1.000000E-04,35240,29,1664
1.000000E-04,35250,29,1629
1.000000E-04,35260,29,1647
1.000000E-04,35270,29,1644
1.000000E-04,35280,29,1659
1.000000E-04,35290,29,1644
1.000000E-04,35300,29,1655
1.000000E-04,35310,29,1615
1.000000E-04,35320,29,1702
1.000000E-04,35330,29,1667
1.000000E-04,35340,29,1715
1.000000E-04,35350,29,1668
1.000000E-04,35360,29,1653
1.000000E-04,35370,29,1664
1.000000E-04,35380,29,1661
1.000000E-04,35390,29,1644
1.000000E-04,35400,29,1626
1.000000E-04,35410,29,1655
1.000000E-04,35420,29,1642
1.000000E-04,35430,29,1652
1.000000E-04,35440,29,1645
1.000000E-04,35450,29,1615
1.000000E-04,35460,29,1635
1.000000E-04,35470,29,1686
1.000000E-04,35480,29,1696
1.000000E-04,35490,29,1644
1.000000E-04,35500,29,1658
1.000000E-04,35510,29,1646
1.000000E-04,35520,29,1645
1.000000E-04,35530,29,1659
1.000000E-04,35540,29,1652
1.000000E-04,35550,29,1645
1.000000E-04,35560,29,1644
1.000000E-04,35570,29,1643
1.000000E-04,35580,29,1673
1.000000E-04,35590,29,1728
1.000000E-04,35600,29,1649
1.000000E-04,35610,29,1662
1.000000E-04,35620,29,1666
1.000000E-04,35630,29,1648
1.000000E-04,35640,29,1669
1.000000E-04,35650,29,1702
1.000000E-04,35660,29,1664
1.000000E-04,35670,29,1664
1.000000E-04,35680,29,1632
1.000000E-04,35690,29,1635
1.000000E-04,35700,29,1717
1.000000E-04,35710,29,1705
1.000000E-04,35720,29,1659
1.000000E-04,35730,29,1651
1.000000E-04,35740,29,1656
1.000000E-04,35750,29,1656
1.000000E-04,35760,29,1663
1.000000E-04,35770,29,1660
1.000000E-04,35780,29,1655
1.000000E-04,35790,29,1718
1.000000E-04,35800,29,1703
1.000000E-04,35810,29,1656
1.000000E-04,35820,29,1639
1.000000E-04,35830,29,1663
1.000000E-04,35840,29,1758
1.000000E-04,35850,29,1722
1.000000E-04,35860,29,1641
1.000000E-04,35870,29,1668
1.000000E-04,35880,29,1655
1.000000E-04,35890,29,1680
1.000000E-04,35900,29,1659
1.000000E-04,35910,29,1664
1.000000E-04,35920,29,1665
1.000000E-04,35930,29,1661
1.000000E-04,35940,29,1666
1.000000E-04,35950,29,1679
1.000000E-04,35960,29,1663
1.000000E-04,35970,29,1670
1.000000E-04,35980,29,1654
1.000000E-04,35990,29,1698
1.000000E-04,36000,29,1665
1.000000E-04,36010,29,1670
1.000000E-04,36020,29,1675
1.000000E-04,36030,29,1675
1.000000E-04,36040,29,1683
1.000000E-04,36050,29,1686
1.000000E-04,36060,29,1671
1.000000E-04,36070,29,1666
1.000000E-04,36080,29,1681
1.000000E-04,36090,29,1663
1.000000E-04,36100,29,1738
1.000000E-04,36110,29,1688
1.000000E-04,36120,29,1692
1.000000E-04,36130,29,1734
1.000000E-04,36140,29,1700
1.000000E-04,36150,29,1678
1.000000E-04,36160,29,1671
1.000000E-04,36170,29,1682
1.000000E-04,36180,29,1673
1.000000E-04,36190,29,1682
1.000000E-04,36200,29,1678
1.000000E-04,36210,29,1657
1.000000E-04,36220,29,1688
1.000000E-04,36230,29,1749
1.000000E-04,36240,29,1741
1.000000E-04,36250,29,1710
1.000000E-04,36260,29,1682
1.000000E-04,36270,29,1674
1.000000E-04,36280,29,1673
1.000000E-04,36290,29,1697
1.000000E-04,36300,29,1771
1.000000E-04,36310,29,1687
1.000000E-04,36320,29,1677
1.000000E-04,36330,29,1686
1.000000E-04,36340,29,1687
1.000000E-04,36350,29,1694
1.000000E-04,36360,29,1701
1.000000E-04,36370,29,1701
1.000000E-04,36380,29,1742
1.000000E-04,36390,29,1719
1.000000E-04,36400,29,1686
1.000000E-04,36410,29,1686
